temperature,humidity,soil_moisture,rainfall,light,acoustic,motion,season,timestamp
22.7,40.04,29.91,2.0,480.36,28.99,0,winter,2026-07-21T07:26:41.961634
22.82,52.34,42.65,1.08,920.09,52.97,0,winter,2026-07-21T07:34:41.961634
24.72,39.55,35.04,5.69,939.82,48.73,1,winter,2026-07-21T07:42:41.961634
19.38,43.66,20.07,0.35,367.24,67.65,0,winter,2026-07-21T07:50:41.961634
19.89,50.79,42.92,0.0,525.71,41.43,0,winter,2026-07-21T07:58:41.961634
21.24,44.18,33.77,5.0,981.35,38.01,0,winter,2026-07-21T08:06:41.961634
23.23,43.76,41.69,2.39,621.98,67.5,0,winter,2026-07-21T08:14:41.961634
19.19,43.83,31.91,0.55,933.0,49.11,0,winter,2026-07-21T08:22:41.961634
21.41,41.13,25.06,4.69,460.29,30.11,0,winter,2026-07-21T08:30:41.961634
20.01,41.64,32.09,2.63,953.95,38.01,0,winter,2026-07-21T08:38:41.961634
24.93,42.84,26.58,0.89,730.02,60.81,0,winter,2026-07-21T08:46:41.961634
22.2,43.56,37.93,2.04,676.06,82.59,0,winter,2026-07-21T08:54:41.961634
22.8,50.92,36.69,5.5,462.8,28.55,0,winter,2026-07-21T09:02:41.961634
23.88,49.58,37.96,5.99,870.6,32.49,0,winter,2026-07-21T09:10:41.961634
22.09,41.58,24.86,0.0,864.74,63.05,0,winter,2026-07-21T09:18:41.961634
19.31,44.09,23.38,5.14,812.75,36.58,0,winter,2026-07-21T09:26:41.961634
20.65,45.46,30.48,0.0,609.68,37.82,0,winter,2026-07-21T09:34:41.961634
23.67,43.14,30.96,4.57,720.54,49.51,0,winter,2026-07-21T09:42:41.961634
20.13,41.69,42.84,1.99,434.42,28.61,0,winter,2026-07-21T09:50:41.961634
22.73,49.32,27.4,4.3,425.94,60.27,0,winter,2026-07-21T09:58:41.961634
5.68,5.47845838146997,24.03,5.31,940.27,75.62925127413678,0,winter,2026-07-21T10:06:41.961634
23.83,49.3,34.27,1.74,593.35,38.14,0,winter,2026-07-21T10:14:41.961634
20.28,47.68,43.21,4.94,402.39,36.34,0,winter,2026-07-21T10:22:41.961634
19.73,42.49,33.46,5.01,429.72,69.65,0,winter,2026-07-21T10:30:41.961634
21.91,48.5,45.06,2.86,878.22,28.6,1,winter,2026-07-21T10:38:41.961634
22.58,37.44,47.06,3.37,429.33,26.72,0,winter,2026-07-21T10:46:41.961634
21.93,41.49,24.0,0.57,442.99,77.55,1,winter,2026-07-21T10:54:41.961634
22.39,49.39,34.5,4.33,657.25,80.45,0,winter,2026-07-21T11:02:41.961634
21.28,41.42,16.49,2.14,921.88,78.28,0,winter,2026-07-21T11:10:41.961634
20.58,40.2,26.98,6.11,742.43,72.15,1,winter,2026-07-21T11:18:41.961634
22.43,37.69,34.24,1.47,402.43,50.64,1,winter,2026-07-21T11:26:41.961634
23.02,49.06,32.43,0.38,865.13,63.62,0,winter,2026-07-21T11:34:41.961634
21.72,48.72,38.89,2.18,911.09,56.88,0,winter,2026-07-21T11:42:41.961634
22.23,45.9,41.83,3.48,576.32,84.95,0,winter,2026-07-21T11:50:41.961634
23.87,48.21,29.55,3.71,406.7,47.96,0,winter,2026-07-21T11:58:41.961634
20.99,44.13,37.97,1.42,384.2,77.54,0,winter,2026-07-21T12:06:41.961634
23.77,47.33,46.19,0.63,574.06,66.54,1,winter,2026-07-21T12:14:41.961634
8.309999999999999,11.587615875230227,30.54,3.45,512.36,89.05347958452369,0,winter,2026-07-21T12:22:41.961634
23.27,39.9,25.87,0.28,886.72,59.03,0,winter,2026-07-21T12:30:41.961634
20.29,40.85,38.29,0.72,771.62,43.74,0,winter,2026-07-21T12:38:41.961634
20.26,51.46,40.19,4.91,454.81,60.79,0,winter,2026-07-21T12:46:41.961634
23.4,51.73,39.91,4.7,466.41,48.37,0,winter,2026-07-21T12:54:41.961634
21.16,49.85,28.13,5.96,880.81,39.42,0,winter,2026-07-21T13:02:41.961634
19.8,39.46,18.74,5.43,475.03,25.07,0,winter,2026-07-21T13:10:41.961634
23.2,46.05,37.09,5.02,362.59,65.05,0,winter,2026-07-21T13:18:41.961634
23.7,49.69,39.71,4.05,802.83,67.41,1,winter,2026-07-21T13:26:41.961634
19.32,43.78,39.03,2.63,654.61,79.94,1,winter,2026-07-21T13:34:41.961634
23.44,41.56,22.51,0.34,580.44,74.95,0,winter,2026-07-21T13:42:41.961634
21.43,51.39,40.3,5.77,592.3,49.56,1,winter,2026-07-21T13:50:41.961634
24.77,44.02,29.58,4.44,632.46,37.24,0,winter,2026-07-21T13:58:41.961634
23.59,41.81,18.51,1.56,983.37,36.33,0,winter,2026-07-21T14:06:41.961634
22.74,44.96,37.97,1.46,481.56,55.57,0,winter,2026-07-21T14:14:41.961634
24.06,50.73,31.22,0.0,869.72,57.33,1,winter,2026-07-21T14:22:41.961634
24.58,51.04,30.01,0.0,346.79,65.61,0,winter,2026-07-21T14:30:41.961634
23.96,46.83,42.42,0.26,864.58,81.88,0,winter,2026-07-21T14:38:41.961634
24.48,49.88,24.7,3.49,427.2,79.2,0,winter,2026-07-21T14:46:41.961634
21.01,50.68,22.22,0.0,955.61,54.63,0,winter,2026-07-21T14:54:41.961634
23.11,50.36,31.71,1.08,452.49,57.11,0,winter,2026-07-21T15:02:41.961634
20.96,51.23,16.43,0.0,571.08,38.38,0,winter,2026-07-21T15:10:41.961634
19.73,48.61,30.39,2.24,672.26,38.63,1,winter,2026-07-21T15:18:41.961634
21.5,52.34,33.93,0.22,522.96,60.5,0,winter,2026-07-21T15:26:41.961634
39.1,11.363371077956025,19.34,0.0,839.17,108.12158244383133,0,winter,2026-07-21T15:34:41.961634
24.52,51.06,29.28,5.13,851.26,38.12,0,winter,2026-07-21T15:42:41.961634
20.33,41.07,22.25,2.18,622.26,61.72,0,winter,2026-07-21T15:50:41.961634
24.75,50.11,31.98,2.52,785.27,30.31,0,winter,2026-07-21T15:58:41.961634
22.74,37.13,40.25,1.97,882.59,40.81,0,winter,2026-07-21T16:06:41.961634
22.02,48.95,37.46,2.48,687.33,34.08,1,winter,2026-07-21T16:14:41.961634
20.18,45.78,35.42,5.73,493.53,29.32,0,winter,2026-07-21T16:22:41.961634
21.93,43.25,41.13,4.47,308.53,43.87,0,winter,2026-07-21T16:30:41.961634
19.41,50.0,34.81,3.49,360.12,46.71,0,winter,2026-07-21T16:38:41.961634
23.93,39.46,25.79,4.95,966.84,29.95,0,winter,2026-07-21T16:46:41.961634
21.35,45.19,29.49,2.59,609.85,43.19,0,winter,2026-07-21T16:54:41.961634
21.58,45.16,27.53,3.88,870.34,34.14,0,winter,2026-07-21T17:02:41.961634
19.53,49.54,33.89,2.06,614.39,64.75,0,winter,2026-07-21T17:10:41.961634
24.22,40.15,22.65,4.28,351.95,56.09,1,winter,2026-07-21T17:18:41.961634
22.58,49.51,44.84,5.12,601.33,80.41,0,winter,2026-07-21T17:26:41.961634
21.97,41.74,17.09,0.26,879.71,27.71,0,winter,2026-07-21T17:34:41.961634
19.76,49.45,29.84,3.75,376.39,31.06,0,winter,2026-07-21T17:42:41.961634
22.87,37.5,39.38,0.0,641.48,35.01,0,winter,2026-07-21T17:50:41.961634
22.15,37.69,25.69,4.08,615.06,46.46,0,winter,2026-07-21T17:58:41.961634
19.49,51.02,19.85,4.36,777.67,56.34,0,winter,2026-07-21T18:06:41.961634
22.42,51.96,37.08,0.85,573.09,40.44,0,winter,2026-07-21T18:14:41.961634
23.18,49.28,25.3,2.51,884.43,45.42,0,winter,2026-07-21T18:22:41.961634
21.57,37.34,18.42,6.28,919.16,38.65,1,winter,2026-07-21T18:30:41.961634
21.79,51.23,37.47,3.06,375.64,33.71,1,winter,2026-07-21T18:38:41.961634
19.17,47.79,38.8,0.54,571.82,26.45,1,winter,2026-07-21T18:46:41.961634
22.17,40.18,32.65,1.61,500.58,84.18,0,winter,2026-07-21T18:54:41.961634
12.83,68.5,35.19,0.01,47.91,53.88,0,winter,2026-07-21T19:02:41.961634
13.85,66.48,44.27,0.0,30.41,77.17,1,winter,2026-07-21T19:10:41.961634
12.36,63.28,38.16,5.68,9.81,47.08,0,winter,2026-07-21T19:18:41.961634
9.98,75.77,45.7,0.78,42.51,32.89,0,winter,2026-07-21T19:26:41.961634
9.9,64.17,40.63,1.15,39.31,72.91,0,winter,2026-07-21T19:34:41.961634
13.75,71.79,42.19,1.65,35.48,54.33,0,winter,2026-07-21T19:42:41.961634
14.64,74.52,33.55,3.87,21.99,65.6,0,winter,2026-07-21T19:50:41.961634
13.06,72.04,26.82,1.0,25.38,35.92,0,winter,2026-07-21T19:58:41.961634
10.88,68.51,31.31,5.11,35.31,67.36,0,winter,2026-07-21T20:06:41.961634
9.66,64.1,36.69,3.19,4.71,72.81,0,winter,2026-07-21T20:14:41.961634
28.58,25.144273865811847,20.71,3.87,47.28,67.91598422828822,1,winter,2026-07-21T20:22:41.961634
-1.6199999999999992,33.83911842526693,24.52,0.0,27.44,62.686363558145516,1,winter,2026-07-21T20:30:41.961634
12.3,72.4,37.18,0.89,15.37,76.66,0,winter,2026-07-21T20:38:41.961634
12.76,69.63,29.94,0.0,37.97,73.5,0,winter,2026-07-21T20:46:41.961634
26.119999999999997,38.4071353387067,24.33,0.57,16.89,64.40478543740498,0,winter,2026-07-21T20:54:41.961634
10.14,69.55,21.49,3.36,12.0,70.76,1,winter,2026-07-21T21:02:41.961634
11.43,62.56,32.85,2.03,0.49,26.82,0,winter,2026-07-21T21:10:41.961634
11.68,73.31,43.07,4.5,37.01,81.18,0,winter,2026-07-21T21:18:41.961634
12.23,63.45,27.76,3.03,4.85,70.44,1,winter,2026-07-21T21:26:41.961634
9.74,63.44,18.56,0.0,24.21,42.29,0,winter,2026-07-21T21:34:41.961634
10.3,67.14,34.92,0.65,39.76,29.37,1,winter,2026-07-21T21:42:41.961634
9.83,76.87,25.23,0.0,35.0,62.35,0,winter,2026-07-21T21:50:41.961634
14.43,73.24,42.13,2.19,49.44,28.13,0,winter,2026-07-21T21:58:41.961634
9.24,70.53,40.25,3.83,4.39,41.11,1,winter,2026-07-21T22:06:41.961634
10.34,66.39,29.05,6.04,8.04,50.59,0,winter,2026-07-21T22:14:41.961634
12.45,69.56,27.79,4.17,1.43,77.85,0,winter,2026-07-21T22:22:41.961634
9.84,65.06,25.22,0.37,25.52,27.89,0,winter,2026-07-21T22:30:41.961634
-4.76,29.10835180503762,38.01,4.07,5.46,87.14494748032608,0,winter,2026-07-21T22:38:41.961634
12.22,68.41,20.42,3.28,22.86,69.19,1,winter,2026-07-21T22:46:41.961634
10.81,69.46,28.38,4.83,1.9,78.95,0,winter,2026-07-21T22:54:41.961634
-4.779999999999999,28.15960797320554,26.46,5.97,19.92,61.81290395513406,1,winter,2026-07-21T23:02:41.961634
-3.6799999999999997,37.944592400833386,28.64,3.92,24.08,87.61039071103968,1,winter,2026-07-21T23:10:41.961634
12.51,69.64,26.41,4.68,43.64,52.29,1,winter,2026-07-21T23:18:41.961634
12.71,69.67,18.29,1.82,36.23,67.73,0,winter,2026-07-21T23:26:41.961634
11.13,66.11,22.4,0.0,47.28,53.55,1,winter,2026-07-21T23:34:41.961634
27.02,33.50175464787315,39.41,6.08,22.79,65.96700805504513,0,winter,2026-07-21T23:42:41.961634
11.86,62.65,38.79,1.97,45.3,48.48,1,winter,2026-07-21T23:50:41.961634
14.65,76.76,25.61,0.37,37.36,50.91,0,winter,2026-07-21T23:58:41.961634
14.72,67.01,24.0,0.77,48.35,56.18,0,winter,2026-07-22T00:06:41.961634
10.35,76.96,24.96,4.65,15.35,55.98,0,winter,2026-07-22T00:14:41.961634
9.53,74.41,36.21,0.0,44.82,71.73,0,winter,2026-07-22T00:22:41.961634
12.52,76.61,39.49,0.6,1.53,65.11,1,winter,2026-07-22T00:30:41.961634
13.89,71.36,27.34,3.71,21.82,29.59,0,winter,2026-07-22T00:38:41.961634
10.69,76.92,35.51,0.66,0.57,75.81,0,winter,2026-07-22T00:46:41.961634
13.96,76.35,40.13,5.13,5.91,72.96,1,winter,2026-07-22T00:54:41.961634
11.84,76.16,36.54,1.77,4.99,52.66,0,winter,2026-07-22T01:02:41.961634
9.58,63.12,40.13,2.01,16.14,63.36,0,winter,2026-07-22T01:10:41.961634
14.34,77.09,42.49,2.37,4.11,80.83,0,winter,2026-07-22T01:18:41.961634
13.85,67.72,21.74,6.91,30.07,26.04,0,winter,2026-07-22T01:26:41.961634
9.42,69.61,20.59,4.55,42.35,43.97,0,winter,2026-07-22T01:34:41.961634
13.96,76.13,43.43,0.32,48.4,76.44,0,winter,2026-07-22T01:42:41.961634
12.35,73.68,24.87,0.0,49.54,76.83,0,winter,2026-07-22T01:50:41.961634
13.03,76.98,25.5,2.71,2.1,69.38,0,winter,2026-07-22T01:58:41.961634
13.02,76.15,27.43,2.0,34.79,68.21,0,winter,2026-07-22T02:06:41.961634
9.13,76.37,41.5,2.11,35.18,82.0,0,winter,2026-07-22T02:14:41.961634
13.04,71.28,40.15,0.52,31.65,38.71,0,winter,2026-07-22T02:22:41.961634
10.77,74.63,46.4,3.05,38.36,36.77,1,winter,2026-07-22T02:30:41.961634
12.93,70.06,29.72,4.39,29.63,67.53,0,winter,2026-07-22T02:38:41.961634
12.98,71.56,24.34,3.86,31.36,60.98,0,winter,2026-07-22T02:46:41.961634
12.39,75.89,34.54,1.51,9.68,55.5,0,winter,2026-07-22T02:54:41.961634
13.32,77.4,21.12,3.17,15.31,54.59,1,winter,2026-07-22T03:02:41.961634
10.79,67.0,32.45,5.04,14.15,84.34,0,winter,2026-07-22T03:10:41.961634
9.16,67.89,33.93,3.59,23.87,58.29,0,winter,2026-07-22T03:18:41.961634
-2.26,31.903434250707953,47.45,3.85,49.7,70.20975326882105,0,winter,2026-07-22T03:26:41.961634
10.91,76.86,43.43,3.15,15.84,51.93,1,winter,2026-07-22T03:34:41.961634
11.53,68.97,41.2,0.0,43.3,84.09,0,winter,2026-07-22T03:42:41.961634
12.81,63.19,25.51,0.02,11.24,75.28,1,winter,2026-07-22T03:50:41.961634
13.47,72.38,21.26,2.92,4.98,38.19,0,winter,2026-07-22T03:58:41.961634
13.48,75.89,37.77,2.07,34.89,26.75,0,winter,2026-07-22T04:06:41.961634
12.22,62.37,33.33,2.88,47.74,35.11,1,winter,2026-07-22T04:14:41.961634
-3.2799999999999994,33.07031717080426,26.96,4.06,44.64,101.64241301356765,0,winter,2026-07-22T04:22:41.961634
13.39,65.68,37.36,0.0,20.65,69.91,0,winter,2026-07-22T04:30:41.961634
13.67,66.01,34.6,0.0,8.52,40.91,1,winter,2026-07-22T04:38:41.961634
9.0,67.54,39.02,2.89,35.12,59.38,0,winter,2026-07-22T04:46:41.961634
9.59,62.06,30.48,0.69,6.26,67.48,1,winter,2026-07-22T04:54:41.961634
11.84,62.89,24.61,2.36,31.98,44.04,0,winter,2026-07-22T05:02:41.961634
9.96,72.86,43.09,0.18,49.8,73.98,1,winter,2026-07-22T05:10:41.961634
11.67,75.82,38.22,5.45,23.36,46.89,0,winter,2026-07-22T05:18:41.961634
11.95,68.41,33.13,3.83,2.51,81.0,0,winter,2026-07-22T05:26:41.961634
-5.9399999999999995,31.185740706561905,29.58,3.56,17.74,74.95022857226618,1,winter,2026-07-22T05:34:41.961634
10.8,70.86,38.95,0.57,46.63,77.6,0,winter,2026-07-22T05:42:41.961634
14.03,62.88,24.38,4.85,11.25,73.77,0,winter,2026-07-22T05:50:41.961634
12.26,73.88,29.68,5.65,18.37,35.99,0,winter,2026-07-22T05:58:41.961634
21.54,37.81,41.44,0.02,313.28,61.14,0,winter,2026-07-22T06:06:41.961634
21.84,38.43,31.56,2.54,466.38,72.43,1,winter,2026-07-22T06:14:41.961634
19.74,39.2,23.33,4.03,364.44,56.78,0,winter,2026-07-22T06:22:41.961634
21.32,37.67,40.8,1.39,513.47,63.57,0,winter,2026-07-22T06:30:41.961634
22.56,46.11,20.72,5.94,886.9,76.45,1,winter,2026-07-22T06:38:41.961634
19.39,43.68,18.4,3.07,378.67,37.27,0,winter,2026-07-22T06:46:41.961634
21.46,40.24,27.03,0.22,353.47,41.5,0,winter,2026-07-22T06:54:41.961634
8.530000000000001,15.245722194601399,35.29,0.28,862.83,100.17346984207148,1,winter,2026-07-22T07:02:41.961634
22.46,45.9,31.33,4.07,516.97,64.99,1,winter,2026-07-22T07:10:41.961634
24.86,38.39,26.69,3.86,916.14,32.96,0,winter,2026-07-22T07:18:41.961634
20.09,51.57,32.77,2.62,909.0,66.31,0,winter,2026-07-22T07:26:41.961634
24.15,37.99,26.08,0.0,580.19,26.94,0,winter,2026-07-22T07:34:41.961634
24.4,40.69,26.25,0.0,896.57,44.84,0,winter,2026-07-22T07:42:41.961634
19.75,41.46,39.2,2.74,397.24,27.67,0,winter,2026-07-22T07:50:41.961634
7.52,13.13853718817007,35.74,2.3,542.74,75.86102798644515,0,winter,2026-07-22T07:58:41.961634
20.11,52.57,45.32,4.24,608.11,51.79,0,winter,2026-07-22T08:06:41.961634
20.0,52.55,33.97,4.66,728.74,65.16,0,winter,2026-07-22T08:14:41.961634
20.42,43.57,40.21,0.79,462.5,32.71,0,winter,2026-07-22T08:22:41.961634
23.15,42.83,27.95,3.04,959.66,77.04,0,winter,2026-07-22T08:30:41.961634
24.62,38.63,15.6,3.7,944.21,71.13,0,winter,2026-07-22T08:38:41.961634
20.9,47.93,16.9,0.84,954.87,70.92,0,winter,2026-07-22T08:46:41.961634
20.46,46.95,21.36,6.25,621.77,28.96,1,winter,2026-07-22T08:54:41.961634
22.88,43.19,30.43,4.54,802.13,46.21,0,winter,2026-07-22T09:02:41.961634
24.45,42.98,39.96,2.42,740.19,29.79,1,winter,2026-07-22T09:10:41.961634
20.16,49.18,26.98,0.02,741.79,33.34,0,winter,2026-07-22T09:18:41.961634
23.98,48.31,27.45,3.73,529.99,60.71,0,winter,2026-07-22T09:26:41.961634
21.24,50.37,38.2,4.81,706.3,36.37,0,winter,2026-07-22T09:34:41.961634
23.43,48.79,22.81,2.43,833.46,80.16,0,winter,2026-07-22T09:42:41.961634
24.27,41.03,41.62,1.76,735.28,79.31,0,winter,2026-07-22T09:50:41.961634
22.79,37.28,22.86,3.07,321.55,58.19,0,winter,2026-07-22T09:58:41.961634
22.01,40.66,47.81,6.11,378.35,32.06,1,winter,2026-07-22T10:06:41.961634
23.99,37.43,38.26,3.25,411.71,47.95,0,winter,2026-07-22T10:14:41.961634
22.4,46.88,34.35,3.74,447.33,42.73,1,winter,2026-07-22T10:22:41.961634
20.75,37.94,33.94,0.0,537.66,44.18,0,winter,2026-07-22T10:30:41.961634
23.53,51.76,34.65,1.22,853.0,77.47,0,winter,2026-07-22T10:38:41.961634
21.19,48.59,41.64,2.0,458.13,50.88,0,winter,2026-07-22T10:46:41.961634
21.61,38.58,16.7,0.46,614.36,73.8,0,winter,2026-07-22T10:54:41.961634
22.46,44.15,16.56,0.0,627.46,61.15,0,winter,2026-07-22T11:02:41.961634
24.97,50.95,31.18,2.19,758.13,33.65,0,winter,2026-07-22T11:10:41.961634
20.21,41.57,26.77,3.86,765.93,62.39,0,winter,2026-07-22T11:18:41.961634
23.85,48.75,27.5,1.16,705.91,60.94,0,winter,2026-07-22T11:26:41.961634
23.48,37.94,31.16,6.5,397.56,74.03,1,winter,2026-07-22T11:34:41.961634
24.31,46.34,18.73,2.04,654.72,29.79,0,winter,2026-07-22T11:42:41.961634
20.41,50.35,36.45,5.34,769.14,83.36,1,winter,2026-07-22T11:50:41.961634
19.87,38.71,24.27,0.0,961.56,45.2,1,winter,2026-07-22T11:58:41.961634
20.33,37.1,29.25,4.64,787.1,46.51,0,winter,2026-07-22T12:06:41.961634
22.29,40.66,32.08,3.94,690.86,44.62,1,winter,2026-07-22T12:14:41.961634
23.66,52.17,30.22,4.36,839.11,46.36,0,winter,2026-07-22T12:22:41.961634
19.35,37.1,44.97,0.89,777.12,79.52,0,winter,2026-07-22T12:30:41.961634
39.12,38.36,35.19,7.86,737.83,44.77,1,summer,2026-07-22T12:38:41.961634
39.14,39.87,25.89,3.19,546.02,40.3,0,summer,2026-07-22T12:46:41.961634
37.02,27.36,17.48,0.93,659.88,81.75,0,summer,2026-07-22T12:54:41.961634
34.93,37.84,24.43,3.0,451.49,52.49,0,summer,2026-07-22T13:02:41.961634
38.1,27.02,25.27,2.56,513.33,70.38,0,summer,2026-07-22T13:10:41.961634
34.87,30.98,19.8,5.72,324.65,59.8,1,summer,2026-07-22T13:18:41.961634
34.91,41.36,18.5,8.23,671.14,58.86,1,summer,2026-07-22T13:26:41.961634
36.33,42.3,11.93,1.95,402.44,34.3,0,summer,2026-07-22T13:34:41.961634
38.99,30.7,18.12,1.41,763.16,75.59,0,summer,2026-07-22T13:42:41.961634
39.63,37.77,35.56,3.88,682.45,47.4,0,summer,2026-07-22T13:50:41.961634
35.34,42.24,16.06,1.95,797.83,28.66,0,summer,2026-07-22T13:58:41.961634
34.19,31.82,12.0,7.04,728.02,81.78,0,summer,2026-07-22T14:06:41.961634
38.64,38.39,19.75,5.79,689.4,42.47,1,summer,2026-07-22T14:14:41.961634
36.43,41.34,12.71,4.72,374.01,63.6,1,summer,2026-07-22T14:22:41.961634
38.37,33.7,32.21,6.28,724.59,63.64,0,summer,2026-07-22T14:30:41.961634
35.0,40.27,33.75,8.28,742.58,32.56,0,summer,2026-07-22T14:38:41.961634
39.74,36.65,39.45,6.24,682.59,35.3,0,summer,2026-07-22T14:46:41.961634
36.5,40.28,20.98,5.5,903.28,26.16,0,summer,2026-07-22T14:54:41.961634
34.46,36.6,25.18,8.69,677.21,63.11,0,summer,2026-07-22T15:02:41.961634
39.43,37.51,32.49,5.13,904.11,33.01,0,summer,2026-07-22T15:10:41.961634
36.07,40.59,32.57,0.28,667.94,63.66,0,summer,2026-07-22T15:18:41.961634
34.78,30.14,15.05,6.53,985.44,75.98,0,summer,2026-07-22T15:26:41.961634
36.66,38.37,13.43,0.0,727.45,69.53,1,summer,2026-07-22T15:34:41.961634
35.09,41.23,10.22,2.54,782.05,42.48,0,summer,2026-07-22T15:42:41.961634
35.87,33.44,35.49,3.35,555.7,70.39,0,summer,2026-07-22T15:50:41.961634
38.4,29.44,31.55,7.41,622.11,37.55,1,summer,2026-07-22T15:58:41.961634
36.54,30.92,36.46,1.54,690.7,60.67,0,summer,2026-07-22T16:06:41.961634
34.67,33.61,12.66,0.0,789.65,74.45,1,summer,2026-07-22T16:14:41.961634
39.5,32.34,21.8,3.2,542.25,69.99,1,summer,2026-07-22T16:22:41.961634
53.41,5.193037959768951,16.76,8.79,540.4,84.53677666531702,0,summer,2026-07-22T16:30:41.961634
39.12,35.14,12.97,4.41,482.52,41.1,0,summer,2026-07-22T16:38:41.961634
34.48,38.98,10.76,5.12,635.71,52.51,1,summer,2026-07-22T16:46:41.961634
34.54,38.9,29.28,3.49,565.41,52.81,0,summer,2026-07-22T16:54:41.961634
36.13,40.3,30.76,2.35,837.88,53.28,1,summer,2026-07-22T17:02:41.961634
35.95,33.28,28.7,5.3,720.23,67.73,1,summer,2026-07-22T17:10:41.961634
34.81,40.53,16.18,0.29,945.42,53.87,1,summer,2026-07-22T17:18:41.961634
34.6,29.99,29.31,4.91,483.99,28.13,0,summer,2026-07-22T17:26:41.961634
35.76,35.64,20.18,4.94,696.71,27.78,1,summer,2026-07-22T17:34:41.961634
37.19,35.39,17.94,7.18,842.64,29.83,1,summer,2026-07-22T17:42:41.961634
34.26,36.07,33.49,5.06,999.01,30.9,1,summer,2026-07-22T17:50:41.961634
34.99,38.09,26.59,8.7,856.31,32.66,0,summer,2026-07-22T17:58:41.961634
35.43,32.84,30.89,0.75,653.73,39.8,0,summer,2026-07-22T18:06:41.961634
34.41,27.69,25.61,5.2,961.71,33.9,0,summer,2026-07-22T18:14:41.961634
39.27,30.66,28.64,5.01,660.77,55.55,0,summer,2026-07-22T18:22:41.961634
37.79,27.22,11.58,0.46,698.44,32.12,1,summer,2026-07-22T18:30:41.961634
38.44,38.02,29.95,0.23,726.53,60.22,1,summer,2026-07-22T18:38:41.961634
36.83,28.15,19.15,5.66,554.0,69.07,0,summer,2026-07-22T18:46:41.961634
35.36,29.26,30.45,6.26,411.66,71.41,0,summer,2026-07-22T18:54:41.961634
27.55,61.51,32.05,2.28,16.89,25.12,0,summer,2026-07-22T19:02:41.961634
27.99,61.76,29.03,4.36,40.5,59.55,0,summer,2026-07-22T19:10:41.961634
28.36,64.88,31.07,4.78,5.1,58.03,0,summer,2026-07-22T19:18:41.961634
30.63,58.26,10.59,5.06,13.23,52.17,0,summer,2026-07-22T19:26:41.961634
26.68,62.77,33.8,0.0,19.44,66.55,0,summer,2026-07-22T19:34:41.961634
42.14,29.328109230547717,19.22,5.89,42.37,96.26891204708866,0,summer,2026-07-22T19:42:41.961634
29.65,65.96,33.48,3.23,42.6,41.09,0,summer,2026-07-22T19:50:41.961634
26.96,52.26,15.17,3.47,45.5,66.77,1,summer,2026-07-22T19:58:41.961634
25.35,67.0,35.34,1.96,30.42,57.98,1,summer,2026-07-22T20:06:41.961634
29.57,52.3,21.93,6.6,36.11,29.21,0,summer,2026-07-22T20:14:41.961634
30.09,65.94,26.08,8.25,21.71,68.97,0,summer,2026-07-22T20:22:41.961634
28.56,56.36,32.86,7.98,0.5,41.5,0,summer,2026-07-22T20:30:41.961634
28.39,66.91,20.36,2.25,3.93,51.54,0,summer,2026-07-22T20:38:41.961634
26.67,63.58,38.56,2.75,18.2,50.07,0,summer,2026-07-22T20:46:41.961634
25.07,62.61,29.74,5.42,37.99,64.62,0,summer,2026-07-22T20:54:41.961634
30.57,54.75,18.81,4.82,16.88,71.32,1,summer,2026-07-22T21:02:41.961634
25.41,57.3,11.21,7.53,4.32,73.7,0,summer,2026-07-22T21:10:41.961634
27.75,67.32,14.12,4.46,1.56,39.05,0,summer,2026-07-22T21:18:41.961634
25.35,52.86,33.54,1.58,8.6,53.33,0,summer,2026-07-22T21:26:41.961634
30.19,55.54,20.78,0.0,47.34,42.81,0,summer,2026-07-22T21:34:41.961634
29.87,56.53,28.01,3.09,44.47,26.05,0,summer,2026-07-22T21:42:41.961634
26.52,64.57,15.84,4.0,35.75,36.32,0,summer,2026-07-22T21:50:41.961634
30.83,55.53,33.45,0.93,14.52,67.09,1,summer,2026-07-22T21:58:41.961634
28.39,57.59,15.71,7.39,22.97,58.67,1,summer,2026-07-22T22:06:41.961634
15.86,27.759029648192424,17.31,8.41,6.72,85.65936463331029,0,summer,2026-07-22T22:14:41.961634
30.18,63.68,21.02,0.94,26.15,58.67,1,summer,2026-07-22T22:22:41.961634
30.71,58.27,27.39,5.12,36.9,39.33,0,summer,2026-07-22T22:30:41.961634
27.58,54.76,18.13,2.34,17.44,39.32,0,summer,2026-07-22T22:38:41.961634
28.97,52.07,18.85,0.6,26.71,75.93,0,summer,2026-07-22T22:46:41.961634
26.19,62.79,21.0,3.58,37.92,76.75,0,summer,2026-07-22T22:54:41.961634
10.670000000000002,30.12256475893068,29.96,3.13,27.21,102.1368054147785,0,summer,2026-07-22T23:02:41.961634
26.92,60.42,31.46,4.16,39.87,83.19,0,summer,2026-07-22T23:10:41.961634
27.1,55.83,17.7,2.95,36.65,63.68,0,summer,2026-07-22T23:18:41.961634
28.15,55.18,22.13,0.0,27.1,54.62,0,summer,2026-07-22T23:26:41.961634
29.27,52.68,15.59,2.66,36.49,67.43,0,summer,2026-07-22T23:34:41.961634
26.51,60.65,13.57,2.92,21.85,63.86,1,summer,2026-07-22T23:42:41.961634
25.63,62.44,24.19,3.61,0.67,57.56,1,summer,2026-07-22T23:50:41.961634
28.19,56.91,25.5,5.77,36.07,68.95,0,summer,2026-07-22T23:58:41.961634
